T,X_1,Y_1,Vx_1,Vy_1,X_2,Y_2,Vx_2,Vy_2,X_3,Y_3,Vx_3,Vy_3,X_4,Y_4,Vx_4,Vy_4
0.07,0.29244212684245835,0.299801595082248,0.1116659839073646,-0.9130279153714431,0.2091800543106443,0.8217601369754902,0.4232192242172237,0.4850468655780047,0.6235574520319084,0.6438628492183711,-0.07860473920552158,0.038869712189607775,0.7404754778837,0.1222959184383957,0.7886215010853117,-0.5917728502973243
0.08,0.293558786681532,0.29067131592853357,0.1116659839073646,-0.9130279153714431,0.21341224655281654,0.8266106056312703,0.4232192242172237,0.4850468655780047,0.6227714046398531,0.6442515463402672,-0.07860473920552158,0.038869712189607775,0.7483616928945531,0.11637818993542245,0.7886215010853117,-0.5917728502973243
0.09,0.2946754465206057,0.2815410367748191,0.1116659839073646,-0.9130279153714431,0.2176444387949888,0.8314610742870504,0.4232192242172237,0.4850468655780047,0.6219853572477979,0.6446402434621632,-0.07860473920552158,0.038869712189607775,0.7562479079054062,0.11046046143244921,0.7886215010853117,-0.5917728502973243
0.1,0.29579210635967934,0.27241075762110467,0.1116659839073646,-0.9130279153714431,0.22187663103716104,0.8363115429428305,0.4232192242172237,0.4850468655780047,0.6211993098557427,0.6450289405840592,-0.07860473920552158,0.038869712189607775,0.7641341229162593,0.10454273292947597,0.7886215010853117,-0.5917728502973243
0.11,0.296908766198753,0.2632804784673902,0.1116659839073646,-0.9130279153714431,0.2261088232793333,0.8411620115986106,0.4232192242172237,0.4850468655780047,0.6204132624636874,0.6454176377059553,-0.07860473920552158,0.038869712189607775,0.7720203379271123,0.09862500442650272,0.7886215010853117,-0.5917728502973243
0.12,0.29802542603782667,0.2541501993136758,0.1116659839073646,-0.9130279153714431,0.23034101552150554,0.8460124802543907,0.4232192242172237,0.4850468655780047,0.6196272150716322,0.6458063348278513,-0.07860473920552158,0.038869712189607775,0.7799065529379654,0.10591772850297325,0.7886215010853117,0.5917728502973243
0.13,0.29914208587690033,0.24501992015996135,0.1116659839073646,-0.9130279153714431,0.2345732077636778,0.8508629489101708,0.4232192242172237,0.4850468655780047,0.618841167679577,0.6461950319497474,-0.07860473920552158,0.038869712189607775,0.7877927679488185,0.11183545700594649,0.7886215010853117,0.5917728502973243
0.14,0.300258745715974,0.23588964100624693,0.1116659839073646,-0.9130279153714431,0.23880540000585004,0.8557134175659509,0.4232192242172237,0.4850468655780047,0.6180551202875217,0.6465837290716434,-0.07860473920552158,0.038869712189607775,0.7956789829596715,0.11775318550891974,0.7886215010853117,0.5917728502973243
0.15,0.30137540555504766,0.2267593618525325,0.1116659839073646,-0.9130279153714431,0.2430375922480223,0.860563886221731,0.4232192242172237,0.4850468655780047,0.6172690728954665,0.6469724261935395,-0.07860473920552158,0.038869712189607775,0.8035651979705246,0.12367091401189298,0.7886215010853117,0.5917728502973243
0.16,0.3024920653941213,0.2176290826988181,0.1116659839073646,-0.9130279153714431,0.24726978449019454,0.8654143548775111,0.4232192242172237,0.4850468655780047,0.6164830255034113,0.6473611233154355,-0.07860473920552158,0.038869712189607775,0.8114514129813777,0.12958864251486624,0.7886215010853117,0.5917728502973243
0.17,0.303608725233195,0.20849880354510367,0.1116659839073646,-0.9130279153714431,0.2515019767323668,0.8702648235332912,0.4232192242172237,0.4850468655780047,0.615696978111356,0.6477498204373315,-0.07860473920552158,0.038869712189607775,0.8193376279922308,0.13550637101783947,0.7886215010853117,0.5917728502973243
0.18,0.30472538507226865,0.19936852439138925,0.1116659839073646,-0.9130279153714431,0.25573416897453904,0.8751152921890712,0.4232192242172237,0.4850468655780047,0.6149109307193008,0.6481385175592276,-0.07860473920552158,0.038869712189607775,0.8272238430030838,0.1414240995208127,0.7886215010853117,0.5917728502973243
0.19,0.3058420449113423,0.19023824523767482,0.1116659839073646,-0.9130279153714431,0.2599663612167113,0.8799657608448513,0.4232192242172237,0.4850468655780047,0.6141248833272456,0.6485272146811236,-0.07860473920552158,0.038869712189607775,0.8351100580139369,0.14734182802378593,0.7886215010853117,0.5917728502973243
0.2,0.306958704750416,0.1811079660839604,0.1116659839073646,-0.9130279153714431,0.26419855345888354,0.8848162295006314,0.4232192242172237,0.4850468655780047,0.6133388359351903,0.6489159118030197,-0.07860473920552158,0.038869712189607775,0.84299627302479,0.15325955652675916,0.7886215010853117,0.5917728502973243
0.21,0.30807536458948964,0.17197768693024598,0.1116659839073646,-0.9130279153714431,0.2684307457010558,0.8896666981564115,0.4232192242172237,0.4850468655780047,0.6125527885431351,0.6493046089249157,-0.07860473920552158,0.038869712189607775,0.850882488035643,0.15917728502973238,0.7886215010853117,0.5917728502973243
0.22,0.3091920244285633,0.16284740777653156,0.1116659839073646,-0.9130279153714431,0.27266293794322805,0.8945171668121916,0.4232192242172237,0.4850468655780047,0.6117667411510799,0.6496933060468117,-0.07860473920552158,0.038869712189607775,0.8587687030464961,0.16509501353270561,0.7886215010853117,0.5917728502973243
0.23,0.31030868426763697,0.15371712862281714,0.1116659839073646,-0.9130279153714431,0.2768951301854003,0.8993676354679717,0.4232192242172237,0.4850468655780047,0.6109806937590246,0.6500820031687078,-0.07860473920552158,0.038869712189607775,0.8666549180573492,0.17101274203567884,0.7886215010853117,0.5917728502973243
0.24,0.31142534410671063,0.14458684946910272,0.1116659839073646,-0.9130279153714431,0.28112732242757255,0.9042181041237518,0.4232192242172237,0.4850468655780047,0.6101946463669694,0.6504707002906038,-0.07860473920552158,0.038869712189607775,0.8745411330682022,0.17693047053865207,0.7886215010853117,0.5917728502973243
0.25,0.3125420039457843,0.1354565703153883,0.1116659839073646,-0.9130279153714431,0.2853595146697448,0.8951495313442199,0.4232192242172237,-0.4850468655780047,0.6094085989749142,0.6508593974124999,-0.07860473920552158,0.038869712189607775,0.8824273480790553,0.1828481990416253,0.7886215010853117,0.5917728502973243
0.26,0.31365866378485796,0.12632629116167388,0.1116659839073646,-0.9130279153714431,0.28959170691191705,0.8902990626884398,0.4232192242172237,-0.4850468655780047,0.6086225515828589,0.6512480945343959,-0.07860473920552158,0.038869712189607775,0.8903135630899084,0.18876592754459853,0.7886215010853117,0.5917728502973243
0.27,0.3147753236239316,0.11719601200795944,0.1116659839073646,-0.9130279153714431,0.2938238991540893,0.8854485940326597,0.4232192242172237,-0.4850468655780047,0.6078365041908037,0.651636791656292,-0.07860473920552158,0.038869712189607775,0.8981997781007615,0.19468365604757176,0.7886215010853117,0.5917728502973243
0.28,0.3158919834630053,0.108065732854245,0.1116659839073646,-0.9130279153714431,0.29805609139626155,0.8805981253768796,0.4232192242172237,-0.4850468655780047,0.6070504567987485,0.652025488778188,-0.07860473920552158,0.038869712189607775,0.9060859931116145,0.200601384550545,0.7886215010853117,0.5917728502973243
0.29,0.31700864330207895,0.09893545370053057,0.1116659839073646,-0.9130279153714431,0.3022882836384338,0.8757476567210996,0.4232192242172237,-0.4850468655780047,0.6062644094066932,0.652414185900084,-0.07860473920552158,0.038869712189607775,0.892113784989147,0.20651911305351822,-0.7886215010853117,0.5917728502973243
0.3,0.3181253031411526,0.10913027915371444,0.1116659839073646,0.9130279153714431,0.30652047588060605,0.8708971880653195,0.4232192242172237,-0.4850468655780047,0.605478362014638,0.6528028830219801,-0.07860473920552158,0.038869712189607775,0.8842275699782939,0.21243684155649145,-0.7886215010853117,0.5917728502973243
0.31,0.3192419629802263,0.11826055830742888,0.1116659839073646,0.9130279153714431,0.3107526681227783,0.8660467194095394,0.4232192242172237,-0.4850468655780047,0.6046923146225828,0.6531915801438761,-0.07860473920552158,0.038869712189607775,0.8763413549674408,0.21835457005946468,-0.7886215010853117,0.5917728502973243
0.32,0.32035862281929994,0.1273908374611433,0.1116659839073646,0.9130279153714431,0.31498486036495055,0.8611962507537593,0.4232192242172237,-0.4850468655780047,0.6039062672305275,0.6535802772657722,-0.07860473920552158,0.038869712189607775,0.8684551399565877,0.2242722985624379,-0.7886215010853117,0.5917728502973243
0.33,0.3214752826583736,0.13652111661485772,0.1116659839073646,0.9130279153714431,0.3192170526071228,0.8563457820979792,0.4232192242172237,-0.4850468655780047,0.6031202198384723,0.6539689743876682,-0.07860473920552158,0.038869712189607775,0.8605689249457347,0.23019002706541114,-0.7886215010853117,0.5917728502973243
0.34,0.32259194249744727,0.14565139576857214,0.1116659839073646,0.9130279153714431,0.32344924484929505,0.8514953134421991,0.4232192242172237,-0.4850468655780047,0.6023341724464171,0.6543576715095643,-0.07860473920552158,0.038869712189607775,0.8526827099348816,0.23610775556838437,-0.7886215010853117,0.5917728502973243
0.35000000000000003,0.32370860233652093,0.15478167492228656,0.1116659839073646,0.9130279153714431,0.3276814370914673,0.846644844786419,0.4232192242172237,-0.4850468655780047,0.6015481250543618,0.6547463686314603,-0.07860473920552158,0.038869712189607775,0.8447964949240285,0.2420254840713576,-0.7886215010853117,0.5917728502973243
0.36,0.3248252621755946,0.16391195407600098,0.1116659839073646,0.9130279153714431,0.33191362933363955,0.8417943761306389,0.4232192242172237,-0.4850468655780047,0.6007620776623066,0.6551350657533563,-0.07860473920552158,0.038869712189607775,0.8369102799131755,0.24794321257433083,-0.7886215010853117,0.5917728502973243
0.37,0.32594192201466826,0.1730422332297154,0.1116659839073646,0.9130279153714431,0.3361458215758118,0.8369439074748588,0.4232192242172237,-0.4850468655780047,0.5999760302702514,0.6555237628752524,-0.07860473920552158,0.038869712189607775,0.8290240649023224,0.25386094107730406,-0.7886215010853117,0.5917728502973243
0.38,0.3270585818537419,0.18217251238342982,0.1116659839073646,0.9130279153714431,0.34037801381798405,0.8320934388190787,0.4232192242172237,-0.4850468655780047,0.5991899828781961,0.6559124599971484,-0.07860473920552158,0.038869712189607775,0.8211378498914693,0.2597786695802773,-0.7886215010853117,0.5917728502973243
0.39,0.3281752416928156,0.19130279153714425,0.1116659839073646,0.9130279153714431,0.3446102060601563,0.8272429701632986,0.4232192242172237,-0.4850468655780047,0.5984039354861409,0.6563011571190445,-0.07860473920552158,0.038869712189607775,0.8132516348806162,0.2656963980832505,-0.7886215010853117,0.5917728502973243
0.4,0.32929190153188925,0.20043307069085867,0.1116659839073646,0.9130279153714431,0.34884239830232855,0.8223925015075185,0.4232192242172237,-0.4850468655780047,0.5976178880940857,0.6566898542409405,-0.07860473920552158,0.038869712189607775,0.8053654198697632,0.27161412658622375,-0.7886215010853117,0.5917728502973243
0.41000000000000003,0.3304085613709629,0.2095633498445731,0.1116659839073646,0.9130279153714431,0.3530745905445008,0.8175420328517384,0.4232192242172237,-0.4850468655780047,0.5968318407020304,0.6570785513628365,-0.07860473920552158,0.038869712189607775,0.7974792048589101,0.277531855089197,-0.7886215010853117,0.5917728502973243
0.42,0.3315252212100366,0.2186936289982875,0.1116659839073646,0.9130279153714431,0.35730678278667305,0.8126915641959583,0.4232192242172237,-0.4850468655780047,0.5960457933099752,0.6574672484847326,-0.07860473920552158,0.038869712189607775,0.789592989848057,0.2834495835921702,-0.7886215010853117,0.5917728502973243
0.43,0.33264188104911024,0.22782390815200193,0.1116659839073646,0.9130279153714431,0.3615389750288453,0.8078410955401782,0.4232192242172237,-0.4850468655780047,0.59525974591792,0.6578559456066286,-0.07860473920552158,0.038869712189607775,0.781706774837204,0.28936731209514344,-0.7886215010853117,0.5917728502973243
0.44,0.3337585408881839,0.23695418730571635,0.1116659839073646,0.9130279153714431,0.36577116727101755,0.8029906268843982,0.4232192242172237,-0.4850468655780047,0.5944736985258647,0.6582446427285247,-0.07860473920552158,0.038869712189607775,0.7738205598263509,0.29528504059811667,-0.7886215010853117,0.5917728502973243
0.45,0.33487520072725757,0.24608446645943077,0.1116659839073646,0.9130279153714431,0.3700033595131898,0.7981401582286181,0.4232192242172237,-0.4850468655780047,0.5936876511338095,0.6586333398504207,-0.07860473920552158,0.038869712189607775,0.7659343448154978,0.3012027691010899,-0.7886215010853117,0.5917728502973243
0.46,0.33599186056633124,0.2552147456131452,0.1116659839073646,0.9130279153714431,0.37423555175536205,0.793289689572838,0.4232192242172237,-0.4850468655780047,0.5929016037417543,0.6590220369723168,-0.07860473920552158,0.038869712189607775,0.7580481298046448,0.3071204976040631,-0.7886215010853117,0.5917728502973243
0.47000000000000003,0.3371085204054049,0.26434502476685967,0.1116659839073646,0.9130279153714431,0.3784677439975343,0.7884392209170579,0.4232192242172237,-0.4850468655780047,0.592115556349699,0.6594107340942128,-0.07860473920552158,0.038869712189607775,0.7501619147937917,0.31303822610703635,-0.7886215010853117,0.5917728502973243
0.48,0.33822518024447856,0.2734753039205741,0.1116659839073646,0.9130279153714431,0.38269993623970655,0.7835887522612778,0.4232192242172237,-0.4850468655780047,0.5913295089576438,0.6597994312161088,-0.07860473920552158,0.038869712189607775,0.7422756997829386,0.3189559546100096,-0.7886215010853117,0.5917728502973243
0.49,0.3393418400835522,0.28260558307428857,0.1116659839073646,0.9130279153714431,0.3869321284818788,0.7787382836054977,0.4232192242172237,-0.4850468655780047,0.5905434615655886,0.6601881283380049,-0.07860473920552158,0.038869712189607775,0.7343894847720855,0.3248736831129828,-0.7886215010853117,0.5917728502973243
0.5,0.3404584999226259,0.291735862228003,0.1116659839073646,0.9130279153714431,0.39116432072405105,0.7738878149497176,0.4232192242172237,-0.4850468655780047,0.5897574141735333,0.6605768254599009,-0.07860473920552158,0.038869712189607775,0.7265032697612325,0.33079141161595604,-0.7886215010853117,0.5917728502973243
0.51,0.34157515976169955,0.30086614138171747,0.1116659839073646,0.9130279153714431,0.3953965129662233,0.7690373462939375,0.4232192242172237,-0.4850468655780047,0.5889713667814781,0.660965522581797,-0.07860473920552158,0.038869712189607775,0.7186170547503794,0.3367091401189293,-0.7886215010853117,0.5917728502973243
0.52,0.3426918196007732,0.3099964205354319,0.1116659839073646,0.9130279153714431,0.39962870520839555,0.7641868776381574,0.4232192242172237,-0.4850468655780047,0.5881853193894229,0.661354219703693,-0.07860473920552158,0.038869712189607775,0.7107308397395263,0.3426268686219025,-0.7886215010853117,0.5917728502973243
0.53,0.3438084794398469,0.31912669968914636,0.1116659839073646,0.9130279153714431,0.4038608974505678,0.7593364089823773,0.4232192242172237,-0.4850468655780047,0.5873992719973676,0.6617429168255891,-0.07860473920552158,0.038869712189607775,0.7028446247286733,0.34854459712487573,-0.7886215010853117,0.5917728502973243
0.54,0.34492513927892055,0.3282569788428608,0.1116659839073646,0.9130279153714431,0.40809308969274005,0.7544859403265972,0.4232192242172237,-0.4850468655780047,0.5866132246053124,0.6621316139474851,-0.07860473920552158,0.038869712189607775,0.6949584097178202,0.35446232562784896,-0.7886215010853117,0.5917728502973243
0.55,0.3460417991179942,0.33738725799657526,0.1116659839073646,0.9130279153714431,0.4123252819349123,0.7496354716708171,0.4232192242172237,-0.4850468655780047,0.5858271772132572,0.6625203110693811,-0.07860473920552158,0.038869712189607775,0.6870721947069671,0.3603800541308222,-0.7886215010853117,0.5917728502973243
0.56,0.3471584589570679,0.3465175371502897,0.1116659839073646,0.9130279153714431,0.4052154863575147,0.7504798058807708,-0.18765838612874153,-0.1783257139287049,0.5963831176407719,0.6572142053255435,0.5322728711404436,-0.26785143945969203,0.679185979696114,0.3662977826337954,-0.7886215010853117,0.5917728502973243
0.5700000000000001,0.34827511879614154,0.35564781630400416,0.1116659839073646,0.9130279153714431,0.4033389024962273,0.7486965487414837,-0.18765838612874153,-0.1783257139287049,0.6017058463521764,0.6545356909309467,0.5322728711404436,-0.26785143945969203,0.671299764685261,0.37221551113676865,-0.7886215010853117,0.5917728502973243
0.58,0.3493917786352152,0.3647780954577186,0.1116659839073646,0.9130279153714431,0.40146231863493986,0.7469132916021967,-0.18765838612874153,-0.1783257139287049,0.6070285750635809,0.6518571765363498,0.5322728711404436,-0.26785143945969203,0.6634135496744079,0.3781332396397419,-0.7886215010853117,0.5917728502973243
0.59,0.35050843847428886,0.37390837461143306,0.1116659839073646,0.9130279153714431,0.39958573477365245,0.7451300344629096,-0.18765838612874153,-0.1783257139287049,0.6123513037749854,0.6491786621417529,0.5322728711404436,-0.26785143945969203,0.6555273346635548,0.3840509681427151,-0.7886215010853117,0.5917728502973243
0.6,0.3516250983133625,0.3830386537651475,0.1116659839073646,0.9130279153714431,0.39770915091236503,0.7433467773236225,-0.18765838612874153,-0.1783257139287049,0.6176740324863899,0.646500147747156,0.5322728711404436,-0.26785143945969203,0.6476411196527018,0.38996869664568834,-0.7886215010853117,0.5917728502973243
0.61,0.3527417581524362,0.39216893291886196,0.1116659839073646,0.9130279153714431,0.3958325670510776,0.7415635201843355,-0.18765838612874153,-0.1783257139287049,0.6229967611977943,0.6438216333525592,0.5322728711404436,-0.26785143945969203,0.6397549046418487,0.39588642514866157,-0.7886215010853117,0.5917728502973243
0.62,0.35385841799150985,0.4012992120725764,0.1116659839073646,0.9130279153714431,0.3939559831897902,0.7397802630450484,-0.18765838612874153,-0.1783257139287049,0.6283194899091988,0.6411431189579623,0.5322728711404436,-0.26785143945969203,0.6318686896309956,0.4018041536516348,-0.7886215010853117,0.5917728502973243
0.63,0.3549750778305835,0.41042949122629085,0.1116659839073646,0.9130279153714431,0.3920793993285028,0.7379970059057613,-0.18765838612874153,-0.1783257139287049,0.6336422186206033,0.6384646045633654,0.5322728711404436,-0.26785143945969203,0.6239824746201426,0.40772188215460803,-0.7886215010853117,0.5917728502973243
0.64,0.3560917376696572,0.4195597703800053,0.1116659839073646,0.9130279153714431,0.39020281546721536,0.7362137487664743,-0.18765838612874153,-0.1783257139287049,0.6389649473320078,0.6357860901687685,0.5322728711404436,-0.26785143945969203,0.6160962596092895,0.41363961065758126,-0.7886215010853117,0.5917728502973243
0.65,0.35720839750873085,0.42869004953371975,0.1116659839073646,0.9130279153714431,0.38832623160592794,0.7344304916271872,-0.18765838612874153,-0.1783257139287049,0.6442876760434123,0.6331075757741716,0.5322728711404436,-0.26785143945969203,0.6082100445984364,0.4195573391605545,-0.7886215010853117,0.5917728502973243
0.66,0.3583250573478045,0.4378203286874342,0.1116659839073646,0.9130279153714431,0.3864496477446405,0.7326472344879001,-0.18765838612874153,-0.1783257139287049,0.6496104047548168,0.6304290613795748,0.5322728711404436,-0.26785143945969203,0.6003238295875833,0.4254750676635277,-0.7886215010853117,0.5917728502973243
0.67,0.3594417171868782,0.44695060784114865,0.1116659839073646,0.9130279153714431,0.3845730638833531,0.7308639773486131,-0.18765838612874153,-0.1783257139287049,0.6549331334662213,0.6277505469849779,0.5322728711404436,-0.26785143945969203,0.5924376145767303,0.43139279616650095,-0.7886215010853117,0.5917728502973243
0.68,0.36055837702595184,0.4560808869948631,0.1116659839073646,0.9130279153714431,0.3826964800220657,0.729080720209326,-0.18765838612874153,-0.1783257139287049,0.6602558621776258,0.625072032590381,0.5322728711404436,-0.26785143945969203,0.5845513995658772,0.4373105246694742,-0.7886215010853117,0.5917728502973243
0.6900000000000001,0.3616750368650255,0.46521116614857755,0.1116659839073646,0.9130279153714431,0.38081989616077827,0.727297463070039,-0.18765838612874153,-0.1783257139287049,0.6655785908890303,0.6223935181957841,0.5322728711404436,-0.26785143945969203,0.5766651845550241,0.4432282531724474,-0.7886215010853117,0.5917728502973243
0.7000000000000001,0.36279169670409916,0.474341445302292,0.1116659839073646,0.9130279153714431,0.37894331229949085,0.7255142059307519,-0.18765838612874153,-0.1783257139287049,0.6709013196004348,0.6197150038011873,0.5322728711404436,-0.26785143945969203,0.5687789695441711,0.44914598167542064,-0.7886215010853117,0.5917728502973243
0.71,0.36390835654317283,0.48347172445600645,0.1116659839073646,0.9130279153714431,0.37706672843820344,0.7237309487914648,-0.18765838612874153,-0.1783257139287049,0.6771419108235628,0.6185695417793994,0.5625881595733346,-0.21721757624943566,0.5599748920215943,0.4535306578055848,-0.8189367895182027,0.541138987087068
0.72,0.3548445448690059,0.4941566502268342,-0.7422332274193362,1.0434257578012596,0.375190144576916,0.7219476916521778,-0.18765838612874153,-0.1783257139287049,0.6827677924192961,0.616397366016905,0.5625881595733346,-0.21721757624943566,0.5619659956396528,0.45738740105934217,0.03496242180849807,0.4107411446572514
0.73,0.34742221259481254,0.5045909078048468,-0.7422332274193362,1.0434257578012596,0.3733135607156286,0.7201644345128907,-0.18765838612874153,-0.1783257139287049,0.6896734705558484,0.6159097711839446,0.6719884652543405,-0.0732152581016744,0.5610358233169188,0.4598102315763806,-0.07443788387250783,0.26673882650949016
0.74,0.3399998803206192,0.5150251653828595,-0.7422332274193362,1.0434257578012596,0.3714369768543412,0.7183811773736036,-0.18765838612874153,-0.1783257139287049,0.6963933552083917,0.6151776186029279,0.6719884652543405,-0.0732152581016744,0.5602914444781938,0.4624776198414755,-0.07443788387250783,0.26673882650949016
0.75,0.3325775480464258,0.5254594229608721,-0.7422332274193362,1.0434257578012596,0.36956039299305377,0.7165979202343166,-0.18765838612874153,-0.1783257139287049,0.7031132398609351,0.6144454660219111,0.6719884652543405,-0.0732152581016744,0.5595470656394688,0.4651450081065704,-0.07443788387250783,0.26673882650949016
0.76,0.32206676680994245,0.5199316447785273,-0.9500833326041943,-0.03080627655129131,0.37077225809405634,0.730776698855387,0.020191719056116608,0.895906320423846,0.7098331245134785,0.6137133134408943,0.6719884652543405,-0.0732152581016744,0.5588026868007437,0.4678123963716653,-0.07443788387250783,0.26673882650949016
0.77,0.3125659334839005,0.5196235820130144,-0.9500833326041943,-0.03080627655129131,0.3709741752846175,0.7397357620596254,0.020191719056116608,0.895906320423846,0.7165530091660218,0.6129811608598775,0.6719884652543405,-0.0732152581016744,0.5580583079620187,0.47047978463676016,-0.07443788387250783,0.26673882650949016
0.78,0.30306510015785854,0.5193155192475015,-0.9500833326041943,-0.03080627655129131,0.3711760924751787,0.7486948252638639,0.020191719056116608,0.895906320423846,0.7232728938185652,0.6122490082788608,0.6719884652543405,-0.0732152581016744,0.5573139291232937,0.47314717290185504,-0.07443788387250783,0.26673882650949016
0.79,0.2935642668318166,0.5190074564819886,-0.9500833326041943,-0.03080627655129131,0.37137800966573986,0.7576538884681023,0.020191719056116608,0.895906320423846,0.7299927784711085,0.611516855697844,0.6719884652543405,-0.0732152581016744,0.5565695502845687,0.4758145611669499,-0.07443788387250783,0.26673882650949016
0.8,0.2840634335057746,0.5186993937164758,-0.9500833326041943,-0.03080627655129131,0.37157992685630103,0.7666129516723408,0.020191719056116608,0.895906320423846,0.7367126631236519,0.6107847031168272,0.6719884652543405,-0.0732152581016744,0.5558251714458436,0.4784819494320448,-0.07443788387250783,0.26673882650949016
0.81,0.27456260017973266,0.5183913309509629,-0.9500833326041943,-0.03080627655129131,0.3717818440468622,0.7755720148765792,0.020191719056116608,0.895906320423846,0.7434325477761953,0.6100525505358104,0.6719884652543405,-0.0732152581016744,0.5550807926071186,0.4811493376971397,-0.07443788387250783,0.26673882650949016
0.8200000000000001,0.2650617668536907,0.51808326818545,-0.9500833326041943,-0.03080627655129131,0.3719837612374234,0.7845310780808177,0.020191719056116608,0.895906320423846,0.7501524324287386,0.6093203979547936,0.6719884652543405,-0.0732152581016744,0.5543364137683936,0.4838167259622346,-0.07443788387250783,0.26673882650949016
0.8300000000000001,0.25556093352764875,0.5177752054199372,-0.9500833326041943,-0.03080627655129131,0.37218567842798456,0.7934901412850561,0.020191719056116608,0.895906320423846,0.756872317081282,0.6085882453737769,0.6719884652543405,-0.0732152581016744,0.5535920349296686,0.48648411422732946,-0.07443788387250783,0.26673882650949016
0.84,0.2460601002016068,0.5174671426544243,-0.9500833326041943,-0.03080627655129131,0.37238759561854573,0.8024492044892946,0.020191719056116608,0.895906320423846,0.7635922017338254,0.6078560927927601,0.6719884652543405,-0.0732152581016744,0.5528476560909436,0.48915150249242434,-0.07443788387250783,0.26673882650949016
0.85,0.23655926687556483,0.5171590798889114,-0.9500833326041943,-0.03080627655129131,0.3725895128091069,0.811408267693533,0.020191719056116608,0.895906320423846,0.7703120863863687,0.6071239402117433,0.6719884652543405,-0.0732152581016744,0.5521032772522185,0.4918188907575192,-0.07443788387250783,0.26673882650949016
0.86,0.22705843354952288,0.5168510171233985,-0.9500833326041943,-0.03080627655129131,0.3727914299996681,0.8203673308977715,0.020191719056116608,0.895906320423846,0.7770319710389121,0.6063917876307265,0.6719884652543405,-0.0732152581016744,0.5513588984134935,0.4944862790226141,-0.07443788387250783,0.26673882650949016
0.87,0.21755760022348092,0.5165429543578857,-0.9500833326041943,-0.03080627655129131,0.37299334719022925,0.8293263941020099,0.020191719056116608,0.895906320423846,0.7837518556914554,0.6056596350497098,0.6719884652543405,-0.0732152581016744,0.5506145195747685,0.497153667287709,-0.07443788387250783,0.26673882650949016
